,timestamp,customer_id,location,before,after
6,2019-09-02 09:21:00,mo233,dairy,dairy,dairy
7,2019-09-02 09:22:00,mo233,dairy,dairy,dairy
8,2019-09-02 09:23:00,mo233,dairy,dairy,dairy
9,2019-09-02 09:24:00,mo233,dairy,dairy,dairy
10,2019-09-02 09:25:00,mo233,dairy,dairy,dairy
11,2019-09-02 09:26:00,mo233,dairy,dairy,dairy
12,2019-09-02 09:27:00,mo233,dairy,dairy,dairy
13,2019-09-02 09:28:00,mo233,dairy,dairy,dairy
14,2019-09-02 09:29:00,mo233,dairy,dairy,dairy
15,2019-09-02 09:30:00,mo233,dairy,dairy,dairy
16,2019-09-02 09:31:00,mo233,dairy,dairy,dairy
17,2019-09-02 09:32:00,mo233,dairy,dairy,dairy
18,2019-09-02 09:33:00,mo233,dairy,dairy,dairy
19,2019-09-02 09:34:00,mo233,dairy,dairy,dairy
20,2019-09-02 09:35:00,mo233,checkout,dairy,checkout
0,2019-09-02 09:17:00,mo234,fruit,entrance,fruit
1,2019-09-02 09:18:00,mo234,drinks,fruit,drinks
2,2019-09-02 09:19:00,mo234,fruit,drinks,fruit
3,2019-09-02 09:20:00,mo234,dairy,fruit,dairy
4,2019-09-02 09:21:00,mo234,dairy,dairy,dairy
5,2019-09-02 09:22:00,mo234,dairy,dairy,dairy
6,2019-09-02 09:23:00,mo234,dairy,dairy,dairy
7,2019-09-02 09:24:00,mo234,dairy,dairy,dairy
8,2019-09-02 09:25:00,mo234,dairy,dairy,dairy
9,2019-09-02 09:26:00,mo234,dairy,dairy,dairy
10,2019-09-02 09:27:00,mo234,dairy,dairy,dairy
11,2019-09-02 09:28:00,mo234,drinks,dairy,drinks
12,2019-09-02 09:29:00,mo234,drinks,drinks,drinks
13,2019-09-02 09:30:00,mo234,spices,drinks,spices
14,2019-09-02 09:31:00,mo234,spices,spices,spices
15,2019-09-02 09:32:00,mo234,spices,spices,spices
16,2019-09-02 09:33:00,mo234,spices,spices,spices
17,2019-09-02 09:34:00,mo234,fruit,spices,fruit
18,2019-09-02 09:35:00,mo234,checkout,fruit,checkout
0,2019-09-02 09:18:00,mo235,dairy,entrance,dairy
1,2019-09-02 09:19:00,mo235,dairy,dairy,dairy
2,2019-09-02 09:20:00,mo235,dairy,dairy,dairy
3,2019-09-02 09:21:00,mo235,dairy,dairy,dairy
4,2019-09-02 09:22:00,mo235,checkout,dairy,checkout
0,2019-09-02 09:18:00,mo236,drinks,entrance,drinks
1,2019-09-02 09:19:00,mo236,drinks,drinks,drinks
2,2019-09-02 09:20:00,mo236,drinks,drinks,drinks
3,2019-09-02 09:21:00,mo236,drinks,drinks,drinks
4,2019-09-02 09:22:00,mo236,drinks,drinks,drinks
5,2019-09-02 09:23:00,mo236,drinks,drinks,drinks
6,2019-09-02 09:24:00,mo236,drinks,drinks,drinks
7,2019-09-02 09:25:00,mo236,fruit,drinks,fruit
8,2019-09-02 09:26:00,mo236,fruit,fruit,fruit
9,2019-09-02 09:27:00,mo236,spices,fruit,spices
10,2019-09-02 09:28:00,mo236,spices,spices,spices
11,2019-09-02 09:29:00,mo236,dairy,spices,dairy
12,2019-09-02 09:30:00,mo236,dairy,dairy,dairy
13,2019-09-02 09:31:00,mo236,dairy,dairy,dairy
14,2019-09-02 09:32:00,mo236,dairy,dairy,dairy
15,2019-09-02 09:33:00,mo236,dairy,dairy,dairy
16,2019-09-02 09:34:00,mo236,dairy,dairy,dairy
17,2019-09-02 09:35:00,mo236,dairy,dairy,dairy
18,2019-09-02 09:36:00,mo236,dairy,dairy,dairy
19,2019-09-02 09:37:00,mo236,dairy,dairy,dairy
20,2019-09-02 09:38:00,mo236,dairy,dairy,dairy
21,2019-09-02 09:39:00,mo236,dairy,dairy,dairy
22,2019-09-02 09:40:00,mo236,dairy,dairy,dairy
23,2019-09-02 09:41:00,mo236,fruit,dairy,fruit
24,2019-09-02 09:42:00,mo236,fruit,fruit,fruit
25,2019-09-02 09:43:00,mo236,fruit,fruit,fruit
26,2019-09-02 09:44:00,mo236,fruit,fruit,fruit
27,2019-09-02 09:45:00,mo236,fruit,fruit,fruit
28,2019-09-02 09:46:00,mo236,fruit,fruit,fruit
29,2019-09-02 09:47:00,mo236,checkout,fruit,checkout
0,2019-09-02 09:18:00,mo237,spices,entrance,spices
1,2019-09-02 09:19:00,mo237,spices,spices,spices
2,2019-09-02 09:20:00,mo237,drinks,spices,drinks
3,2019-09-02 09:21:00,mo237,drinks,drinks,drinks
4,2019-09-02 09:22:00,mo237,fruit,drinks,fruit
5,2019-09-02 09:23:00,mo237,checkout,fruit,checkout
0,2019-09-02 09:18:00,mo238,dairy,entrance,dairy
1,2019-09-02 09:19:00,mo238,fruit,dairy,fruit
2,2019-09-02 09:20:00,mo238,fruit,fruit,fruit
3,2019-09-02 09:21:00,mo238,fruit,fruit,fruit
4,2019-09-02 09:22:00,mo238,checkout,fruit,checkout
0,2019-09-02 09:21:00,mo239,fruit,entrance,fruit
1,2019-09-02 09:22:00,mo239,checkout,fruit,checkout
0,2019-09-02 09:21:00,mo240,spices,entrance,spices
1,2019-09-02 09:22:00,mo240,drinks,spices,drinks
2,2019-09-02 09:23:00,mo240,checkout,drinks,checkout
0,2019-09-02 09:21:00,mo241,spices,entrance,spices
1,2019-09-02 09:22:00,mo241,dairy,spices,dairy
2,2019-09-02 09:23:00,mo241,drinks,dairy,drinks
3,2019-09-02 09:24:00,mo241,drinks,drinks,drinks
4,2019-09-02 09:25:00,mo241,checkout,drinks,checkout
0,2019-09-02 09:23:00,mo242,fruit,entrance,fruit
1,2019-09-02 09:24:00,mo242,fruit,fruit,fruit
2,2019-09-02 09:25:00,mo242,fruit,fruit,fruit
3,2019-09-02 09:26:00,mo242,fruit,fruit,fruit
4,2019-09-02 09:27:00,mo242,checkout,fruit,checkout
0,2019-09-02 09:23:00,mo243,spices,entrance,spices
1,2019-09-02 09:24:00,mo243,drinks,spices,drinks
2,2019-09-02 09:25:00,mo243,drinks,drinks,drinks
3,2019-09-02 09:26:00,mo243,drinks,drinks,drinks
4,2019-09-02 09:27:00,mo243,drinks,drinks,drinks
5,2019-09-02 09:28:00,mo243,drinks,drinks,drinks
6,2019-09-02 09:29:00,mo243,drinks,drinks,drinks
7,2019-09-02 09:30:00,mo243,drinks,drinks,drinks
8,2019-09-02 09:31:00,mo243,checkout,drinks,checkout
0,2019-09-02 09:26:00,mo244,spices,entrance,spices
1,2019-09-02 09:27:00,mo244,dairy,spices,dairy
2,2019-09-02 09:28:00,mo244,dairy,dairy,dairy
3,2019-09-02 09:29:00,mo244,dairy,dairy,dairy
4,2019-09-02 09:30:00,mo244,dairy,dairy,dairy
5,2019-09-02 09:31:00,mo244,checkout,dairy,checkout
0,2019-09-02 09:29:00,mo245,fruit,entrance,fruit
1,2019-09-02 09:30:00,mo245,fruit,fruit,fruit
2,2019-09-02 09:31:00,mo245,fruit,fruit,fruit
3,2019-09-02 09:32:00,mo245,checkout,fruit,checkout
0,2019-09-02 09:31:00,mo246,fruit,entrance,fruit
1,2019-09-02 09:32:00,mo246,fruit,fruit,fruit
2,2019-09-02 09:33:00,mo246,checkout,fruit,checkout
0,2019-09-02 09:31:00,mo247,fruit,entrance,fruit
1,2019-09-02 09:32:00,mo247,drinks,fruit,drinks
2,2019-09-02 09:33:00,mo247,drinks,drinks,drinks
3,2019-09-02 09:34:00,mo247,checkout,drinks,checkout
0,2019-09-02 09:32:00,mo248,fruit,entrance,fruit
1,2019-09-02 09:33:00,mo248,spices,fruit,spices
2,2019-09-02 09:34:00,mo248,drinks,spices,drinks
3,2019-09-02 09:35:00,mo248,drinks,drinks,drinks
4,2019-09-02 09:36:00,mo248,drinks,drinks,drinks
5,2019-09-02 09:37:00,mo248,drinks,drinks,drinks
6,2019-09-02 09:38:00,mo248,checkout,drinks,checkout
0,2019-09-02 09:32:00,mo249,fruit,entrance,fruit
1,2019-09-02 09:33:00,mo249,checkout,fruit,checkout
0,2019-09-02 09:34:00,mo250,dairy,entrance,dairy
1,2019-09-02 09:35:00,mo250,dairy,dairy,dairy
2,2019-09-02 09:36:00,mo250,checkout,dairy,checkout
0,2019-09-02 09:34:00,mo251,spices,entrance,spices
1,2019-09-02 09:35:00,mo251,fruit,spices,fruit
2,2019-09-02 09:36:00,mo251,checkout,fruit,checkout
0,2019-09-02 09:34:00,mo252,spices,entrance,spices
1,2019-09-02 09:35:00,mo252,drinks,spices,drinks
2,2019-09-02 09:36:00,mo252,fruit,drinks,fruit
3,2019-09-02 09:37:00,mo252,drinks,fruit,drinks
4,2019-09-02 09:38:00,mo252,drinks,drinks,drinks
5,2019-09-02 09:39:00,mo252,drinks,drinks,drinks
6,2019-09-02 09:40:00,mo252,checkout,drinks,checkout
0,2019-09-02 09:34:00,mo253,dairy,entrance,dairy
1,2019-09-02 09:35:00,mo253,drinks,dairy,drinks
2,2019-09-02 09:36:00,mo253,drinks,drinks,drinks
3,2019-09-02 09:37:00,mo253,drinks,drinks,drinks
4,2019-09-02 09:38:00,mo253,spices,drinks,spices
5,2019-09-02 09:39:00,mo253,dairy,spices,dairy
6,2019-09-02 09:40:00,mo253,dairy,dairy,dairy
7,2019-09-02 09:41:00,mo253,dairy,dairy,dairy
8,2019-09-02 09:42:00,mo253,checkout,dairy,checkout
0,2019-09-02 09:34:00,mo254,dairy,entrance,dairy
1,2019-09-02 09:35:00,mo254,dairy,dairy,dairy
2,2019-09-02 09:36:00,mo254,dairy,dairy,dairy
3,2019-09-02 09:37:00,mo254,spices,dairy,spices
4,2019-09-02 09:38:00,mo254,drinks,spices,drinks
5,2019-09-02 09:39:00,mo254,drinks,drinks,drinks
6,2019-09-02 09:40:00,mo254,drinks,drinks,drinks
7,2019-09-02 09:41:00,mo254,drinks,drinks,drinks
8,2019-09-02 09:42:00,mo254,drinks,drinks,drinks
9,2019-09-02 09:43:00,mo254,spices,drinks,spices
10,2019-09-02 09:44:00,mo254,checkout,spices,checkout
0,2019-09-02 09:37:00,mo255,dairy,entrance,dairy
1,2019-09-02 09:38:00,mo255,dairy,dairy,dairy
2,2019-09-02 09:39:00,mo255,checkout,dairy,checkout
0,2019-09-02 09:37:00,mo256,fruit,entrance,fruit
1,2019-09-02 09:38:00,mo256,fruit,fruit,fruit
2,2019-09-02 09:39:00,mo256,dairy,fruit,dairy
3,2019-09-02 09:40:00,mo256,dairy,dairy,dairy
4,2019-09-02 09:41:00,mo256,dairy,dairy,dairy
5,2019-09-02 09:42:00,mo256,drinks,dairy,drinks
6,2019-09-02 09:43:00,mo256,drinks,drinks,drinks
7,2019-09-02 09:44:00,mo256,drinks,drinks,drinks
8,2019-09-02 09:45:00,mo256,drinks,drinks,drinks
9,2019-09-02 09:46:00,mo256,fruit,drinks,fruit
10,2019-09-02 09:47:00,mo256,dairy,fruit,dairy
11,2019-09-02 09:48:00,mo256,spices,dairy,spices
12,2019-09-02 09:49:00,mo256,drinks,spices,drinks
13,2019-09-02 09:50:00,mo256,drinks,drinks,drinks
14,2019-09-02 09:51:00,mo256,drinks,drinks,drinks
15,2019-09-02 09:52:00,mo256,drinks,drinks,drinks
16,2019-09-02 09:53:00,mo256,spices,drinks,spices
17,2019-09-02 09:54:00,mo256,fruit,spices,fruit
18,2019-09-02 09:55:00,mo256,checkout,fruit,checkout
0,2019-09-02 09:37:00,mo257,dairy,entrance,dairy
1,2019-09-02 09:38:00,mo257,dairy,dairy,dairy
2,2019-09-02 09:39:00,mo257,dairy,dairy,dairy
3,2019-09-02 09:40:00,mo257,dairy,dairy,dairy
4,2019-09-02 09:41:00,mo257,dairy,dairy,dairy
5,2019-09-02 09:42:00,mo257,dairy,dairy,dairy
6,2019-09-02 09:43:00,mo257,dairy,dairy,dairy
7,2019-09-02 09:44:00,mo257,fruit,dairy,fruit
8,2019-09-02 09:45:00,mo257,fruit,fruit,fruit
9,2019-09-02 09:46:00,mo257,checkout,fruit,checkout
0,2019-09-02 09:37:00,mo258,spices,entrance,spices
1,2019-09-02 09:38:00,mo258,spices,spices,spices
2,2019-09-02 09:39:00,mo258,spices,spices,spices
3,2019-09-02 09:40:00,mo258,spices,spices,spices
4,2019-09-02 09:41:00,mo258,dairy,spices,dairy
5,2019-09-02 09:42:00,mo258,spices,dairy,spices
6,2019-09-02 09:43:00,mo258,spices,spices,spices
7,2019-09-02 09:44:00,mo258,spices,spices,spices
8,2019-09-02 09:45:00,mo258,spices,spices,spices
9,2019-09-02 09:46:00,mo258,dairy,spices,dairy
10,2019-09-02 09:47:00,mo258,dairy,dairy,dairy
11,2019-09-02 09:48:00,mo258,dairy,dairy,dairy
12,2019-09-02 09:49:00,mo258,dairy,dairy,dairy
13,2019-09-02 09:50:00,mo258,fruit,dairy,fruit
14,2019-09-02 09:51:00,mo258,dairy,fruit,dairy
15,2019-09-02 09:52:00,mo258,dairy,dairy,dairy
16,2019-09-02 09:53:00,mo258,drinks,dairy,drinks
17,2019-09-02 09:54:00,mo258,checkout,drinks,checkout
0,2019-09-02 09:37:00,mo259,drinks,entrance,drinks
1,2019-09-02 09:38:00,mo259,checkout,drinks,checkout
0,2019-09-02 09:37:00,mo260,dairy,entrance,dairy
1,2019-09-02 09:38:00,mo260,dairy,dairy,dairy
2,2019-09-02 09:39:00,mo260,drinks,dairy,drinks
3,2019-09-02 09:40:00,mo260,drinks,drinks,drinks
4,2019-09-02 09:41:00,mo260,drinks,drinks,drinks
5,2019-09-02 09:42:00,mo260,drinks,drinks,drinks
6,2019-09-02 09:43:00,mo260,drinks,drinks,drinks
7,2019-09-02 09:44:00,mo260,drinks,drinks,drinks
8,2019-09-02 09:45:00,mo260,checkout,drinks,checkout
0,2019-09-02 09:37:00,mo261,fruit,entrance,fruit
1,2019-09-02 09:38:00,mo261,checkout,fruit,checkout
0,2019-09-02 09:38:00,mo262,fruit,entrance,fruit
1,2019-09-02 09:39:00,mo262,fruit,fruit,fruit
2,2019-09-02 09:40:00,mo262,checkout,fruit,checkout
0,2019-09-02 09:38:00,mo263,dairy,entrance,dairy
1,2019-09-02 09:39:00,mo263,dairy,dairy,dairy
2,2019-09-02 09:40:00,mo263,dairy,dairy,dairy
3,2019-09-02 09:41:00,mo263,dairy,dairy,dairy
4,2019-09-02 09:42:00,mo263,dairy,dairy,dairy
5,2019-09-02 09:43:00,mo263,dairy,dairy,dairy
6,2019-09-02 09:44:00,mo263,checkout,dairy,checkout
0,2019-09-02 09:38:00,mo264,dairy,entrance,dairy
1,2019-09-02 09:39:00,mo264,drinks,dairy,drinks
2,2019-09-02 09:40:00,mo264,drinks,drinks,drinks
3,2019-09-02 09:41:00,mo264,drinks,drinks,drinks
4,2019-09-02 09:42:00,mo264,fruit,drinks,fruit
5,2019-09-02 09:43:00,mo264,dairy,fruit,dairy
6,2019-09-02 09:44:00,mo264,checkout,dairy,checkout
0,2019-09-02 09:38:00,mo265,fruit,entrance,fruit
1,2019-09-02 09:39:00,mo265,checkout,fruit,checkout
0,2019-09-02 09:38:00,mo266,fruit,entrance,fruit
1,2019-09-02 09:39:00,mo266,spices,fruit,spices
2,2019-09-02 09:40:00,mo266,drinks,spices,drinks
3,2019-09-02 09:41:00,mo266,checkout,drinks,checkout
0,2019-09-02 09:39:00,mo267,fruit,entrance,fruit
1,2019-09-02 09:40:00,mo267,fruit,fruit,fruit
2,2019-09-02 09:41:00,mo267,fruit,fruit,fruit
3,2019-09-02 09:42:00,mo267,checkout,fruit,checkout
0,2019-09-02 09:39:00,mo268,fruit,entrance,fruit
1,2019-09-02 09:40:00,mo268,checkout,fruit,checkout
0,2019-09-02 09:40:00,mo269,fruit,entrance,fruit
1,2019-09-02 09:41:00,mo269,fruit,fruit,fruit
2,2019-09-02 09:42:00,mo269,fruit,fruit,fruit
3,2019-09-02 09:43:00,mo269,fruit,fruit,fruit
4,2019-09-02 09:44:00,mo269,checkout,fruit,checkout
0,2019-09-02 09:40:00,mo270,fruit,entrance,fruit
1,2019-09-02 09:41:00,mo270,checkout,fruit,checkout
0,2019-09-02 09:40:00,mo271,dairy,entrance,dairy
1,2019-09-02 09:41:00,mo271,dairy,dairy,dairy
2,2019-09-02 09:42:00,mo271,drinks,dairy,drinks
3,2019-09-02 09:43:00,mo271,drinks,drinks,drinks
4,2019-09-02 09:44:00,mo271,drinks,drinks,drinks
5,2019-09-02 09:45:00,mo271,drinks,drinks,drinks
6,2019-09-02 09:46:00,mo271,checkout,drinks,checkout
0,2019-09-02 09:41:00,mo272,fruit,entrance,fruit
1,2019-09-02 09:42:00,mo272,fruit,fruit,fruit
2,2019-09-02 09:43:00,mo272,drinks,fruit,drinks
3,2019-09-02 09:44:00,mo272,checkout,drinks,checkout
0,2019-09-02 09:42:00,mo273,fruit,entrance,fruit
1,2019-09-02 09:43:00,mo273,fruit,fruit,fruit
2,2019-09-02 09:44:00,mo273,fruit,fruit,fruit
3,2019-09-02 09:45:00,mo273,checkout,fruit,checkout
0,2019-09-02 09:42:00,mo274,drinks,entrance,drinks
1,2019-09-02 09:43:00,mo274,checkout,drinks,checkout
0,2019-09-02 09:42:00,mo275,fruit,entrance,fruit
1,2019-09-02 09:43:00,mo275,dairy,fruit,dairy
2,2019-09-02 09:44:00,mo275,dairy,dairy,dairy
3,2019-09-02 09:45:00,mo275,checkout,dairy,checkout
0,2019-09-02 09:42:00,mo276,fruit,entrance,fruit
1,2019-09-02 09:43:00,mo276,checkout,fruit,checkout
0,2019-09-02 09:43:00,mo277,fruit,entrance,fruit
1,2019-09-02 09:44:00,mo277,fruit,fruit,fruit
2,2019-09-02 09:45:00,mo277,fruit,fruit,fruit
3,2019-09-02 09:46:00,mo277,fruit,fruit,fruit
4,2019-09-02 09:47:00,mo277,fruit,fruit,fruit
5,2019-09-02 09:48:00,mo277,fruit,fruit,fruit
6,2019-09-02 09:49:00,mo277,dairy,fruit,dairy
7,2019-09-02 09:50:00,mo277,dairy,dairy,dairy
8,2019-09-02 09:51:00,mo277,dairy,dairy,dairy
9,2019-09-02 09:52:00,mo277,drinks,dairy,drinks
10,2019-09-02 09:53:00,mo277,drinks,drinks,drinks
11,2019-09-02 09:54:00,mo277,drinks,drinks,drinks
12,2019-09-02 09:55:00,mo277,spices,drinks,spices
13,2019-09-02 09:56:00,mo277,drinks,spices,drinks
14,2019-09-02 09:57:00,mo277,checkout,drinks,checkout
0,2019-09-02 09:43:00,mo278,fruit,entrance,fruit
1,2019-09-02 09:44:00,mo278,fruit,fruit,fruit
2,2019-09-02 09:45:00,mo278,checkout,fruit,checkout
0,2019-09-02 09:45:00,mo279,drinks,entrance,drinks
1,2019-09-02 09:46:00,mo279,drinks,drinks,drinks
2,2019-09-02 09:47:00,mo279,fruit,drinks,fruit
3,2019-09-02 09:48:00,mo279,fruit,fruit,fruit
4,2019-09-02 09:49:00,mo279,fruit,fruit,fruit
5,2019-09-02 09:50:00,mo279,fruit,fruit,fruit
6,2019-09-02 09:51:00,mo279,fruit,fruit,fruit
7,2019-09-02 09:52:00,mo279,fruit,fruit,fruit
8,2019-09-02 09:53:00,mo279,fruit,fruit,fruit
9,2019-09-02 09:54:00,mo279,spices,fruit,spices
10,2019-09-02 09:55:00,mo279,drinks,spices,drinks
11,2019-09-02 09:56:00,mo279,drinks,drinks,drinks
12,2019-09-02 09:57:00,mo279,drinks,drinks,drinks
13,2019-09-02 09:58:00,mo279,drinks,drinks,drinks
14,2019-09-02 09:59:00,mo279,drinks,drinks,drinks
15,2019-09-02 10:00:00,mo279,drinks,drinks,drinks
16,2019-09-02 10:01:00,mo279,drinks,drinks,drinks
17,2019-09-02 10:02:00,mo279,checkout,drinks,checkout
0,2019-09-02 09:45:00,mo280,spices,entrance,spices
1,2019-09-02 09:46:00,mo280,checkout,spices,checkout
0,2019-09-02 09:46:00,mo281,fruit,entrance,fruit
1,2019-09-02 09:47:00,mo281,fruit,fruit,fruit
2,2019-09-02 09:48:00,mo281,fruit,fruit,fruit
3,2019-09-02 09:49:00,mo281,fruit,fruit,fruit
4,2019-09-02 09:50:00,mo281,drinks,fruit,drinks
5,2019-09-02 09:51:00,mo281,drinks,drinks,drinks
6,2019-09-02 09:52:00,mo281,drinks,drinks,drinks
7,2019-09-02 09:53:00,mo281,checkout,drinks,checkout
0,2019-09-02 09:46:00,mo282,fruit,entrance,fruit
1,2019-09-02 09:47:00,mo282,fruit,fruit,fruit
2,2019-09-02 09:48:00,mo282,spices,fruit,spices
3,2019-09-02 09:49:00,mo282,checkout,spices,checkout
0,2019-09-02 09:46:00,mo283,fruit,entrance,fruit
1,2019-09-02 09:47:00,mo283,fruit,fruit,fruit
2,2019-09-02 09:48:00,mo283,fruit,fruit,fruit
3,2019-09-02 09:49:00,mo283,fruit,fruit,fruit
4,2019-09-02 09:50:00,mo283,fruit,fruit,fruit
5,2019-09-02 09:51:00,mo283,fruit,fruit,fruit
6,2019-09-02 09:52:00,mo283,checkout,fruit,checkout
0,2019-09-02 09:46:00,mo284,dairy,entrance,dairy
1,2019-09-02 09:47:00,mo284,dairy,dairy,dairy
2,2019-09-02 09:48:00,mo284,dairy,dairy,dairy
3,2019-09-02 09:49:00,mo284,dairy,dairy,dairy
4,2019-09-02 09:50:00,mo284,dairy,dairy,dairy
5,2019-09-02 09:51:00,mo284,spices,dairy,spices
6,2019-09-02 09:52:00,mo284,spices,spices,spices
7,2019-09-02 09:53:00,mo284,drinks,spices,drinks
8,2019-09-02 09:54:00,mo284,drinks,drinks,drinks
9,2019-09-02 09:55:00,mo284,drinks,drinks,drinks
10,2019-09-02 09:56:00,mo284,checkout,drinks,checkout
0,2019-09-02 09:47:00,mo285,dairy,entrance,dairy
1,2019-09-02 09:48:00,mo285,dairy,dairy,dairy
2,2019-09-02 09:49:00,mo285,dairy,dairy,dairy
3,2019-09-02 09:50:00,mo285,dairy,dairy,dairy
4,2019-09-02 09:51:00,mo285,dairy,dairy,dairy
5,2019-09-02 09:52:00,mo285,dairy,dairy,dairy
6,2019-09-02 09:53:00,mo285,dairy,dairy,dairy
7,2019-09-02 09:54:00,mo285,dairy,dairy,dairy
8,2019-09-02 09:55:00,mo285,drinks,dairy,drinks
9,2019-09-02 09:56:00,mo285,drinks,drinks,drinks
10,2019-09-02 09:57:00,mo285,drinks,drinks,drinks
11,2019-09-02 09:58:00,mo285,checkout,drinks,checkout
0,2019-09-02 09:49:00,mo286,dairy,entrance,dairy
1,2019-09-02 09:50:00,mo286,dairy,dairy,dairy
2,2019-09-02 09:51:00,mo286,dairy,dairy,dairy
3,2019-09-02 09:52:00,mo286,dairy,dairy,dairy
4,2019-09-02 09:53:00,mo286,drinks,dairy,drinks
5,2019-09-02 09:54:00,mo286,drinks,drinks,drinks
6,2019-09-02 09:55:00,mo286,drinks,drinks,drinks
7,2019-09-02 09:56:00,mo286,drinks,drinks,drinks
8,2019-09-02 09:57:00,mo286,drinks,drinks,drinks
9,2019-09-02 09:58:00,mo286,fruit,drinks,fruit
10,2019-09-02 09:59:00,mo286,dairy,fruit,dairy
11,2019-09-02 10:00:00,mo286,dairy,dairy,dairy
12,2019-09-02 10:01:00,mo286,dairy,dairy,dairy
13,2019-09-02 10:02:00,mo286,spices,dairy,spices
14,2019-09-02 10:03:00,mo286,checkout,spices,checkout
0,2019-09-02 09:49:00,mo287,spices,entrance,spices
1,2019-09-02 09:50:00,mo287,fruit,spices,fruit
2,2019-09-02 09:51:00,mo287,fruit,fruit,fruit
3,2019-09-02 09:52:00,mo287,fruit,fruit,fruit
4,2019-09-02 09:53:00,mo287,fruit,fruit,fruit
5,2019-09-02 09:54:00,mo287,fruit,fruit,fruit
6,2019-09-02 09:55:00,mo287,fruit,fruit,fruit
7,2019-09-02 09:56:00,mo287,fruit,fruit,fruit
8,2019-09-02 09:57:00,mo287,fruit,fruit,fruit
9,2019-09-02 09:58:00,mo287,fruit,fruit,fruit
10,2019-09-02 09:59:00,mo287,fruit,fruit,fruit
11,2019-09-02 10:00:00,mo287,fruit,fruit,fruit
12,2019-09-02 10:01:00,mo287,fruit,fruit,fruit
13,2019-09-02 10:02:00,mo287,fruit,fruit,fruit
14,2019-09-02 10:03:00,mo287,fruit,fruit,fruit
15,2019-09-02 10:04:00,mo287,fruit,fruit,fruit
16,2019-09-02 10:05:00,mo287,drinks,fruit,drinks
17,2019-09-02 10:06:00,mo287,drinks,drinks,drinks
18,2019-09-02 10:07:00,mo287,checkout,drinks,checkout
0,2019-09-02 09:49:00,mo288,fruit,entrance,fruit
1,2019-09-02 09:50:00,mo288,fruit,fruit,fruit
2,2019-09-02 09:51:00,mo288,fruit,fruit,fruit
3,2019-09-02 09:52:00,mo288,fruit,fruit,fruit
4,2019-09-02 09:53:00,mo288,fruit,fruit,fruit
5,2019-09-02 09:54:00,mo288,drinks,fruit,drinks
6,2019-09-02 09:55:00,mo288,drinks,drinks,drinks
7,2019-09-02 09:56:00,mo288,drinks,drinks,drinks
8,2019-09-02 09:57:00,mo288,drinks,drinks,drinks
9,2019-09-02 09:58:00,mo288,spices,drinks,spices
10,2019-09-02 09:59:00,mo288,spices,spices,spices
11,2019-09-02 10:00:00,mo288,dairy,spices,dairy
12,2019-09-02 10:01:00,mo288,dairy,dairy,dairy
13,2019-09-02 10:02:00,mo288,dairy,dairy,dairy
14,2019-09-02 10:03:00,mo288,dairy,dairy,dairy
15,2019-09-02 10:04:00,mo288,dairy,dairy,dairy
16,2019-09-02 10:05:00,mo288,dairy,dairy,dairy
17,2019-09-02 10:06:00,mo288,dairy,dairy,dairy
18,2019-09-02 10:07:00,mo288,dairy,dairy,dairy
19,2019-09-02 10:08:00,mo288,dairy,dairy,dairy
20,2019-09-02 10:09:00,mo288,dairy,dairy,dairy
21,2019-09-02 10:10:00,mo288,dairy,dairy,dairy
22,2019-09-02 10:11:00,mo288,dairy,dairy,dairy
23,2019-09-02 10:12:00,mo288,dairy,dairy,dairy
24,2019-09-02 10:13:00,mo288,dairy,dairy,dairy
25,2019-09-02 10:14:00,mo288,dairy,dairy,dairy
26,2019-09-02 10:15:00,mo288,dairy,dairy,dairy
27,2019-09-02 10:16:00,mo288,dairy,dairy,dairy
28,2019-09-02 10:17:00,mo288,dairy,dairy,dairy
29,2019-09-02 10:18:00,mo288,checkout,dairy,checkout
0,2019-09-02 09:51:00,mo289,drinks,entrance,drinks
1,2019-09-02 09:52:00,mo289,checkout,drinks,checkout
0,2019-09-02 09:52:00,mo290,dairy,entrance,dairy
1,2019-09-02 09:53:00,mo290,dairy,dairy,dairy
2,2019-09-02 09:54:00,mo290,dairy,dairy,dairy
3,2019-09-02 09:55:00,mo290,dairy,dairy,dairy
4,2019-09-02 09:56:00,mo290,dairy,dairy,dairy
5,2019-09-02 09:57:00,mo290,dairy,dairy,dairy
6,2019-09-02 09:58:00,mo290,dairy,dairy,dairy
7,2019-09-02 09:59:00,mo290,drinks,dairy,drinks
8,2019-09-02 10:00:00,mo290,drinks,drinks,drinks
9,2019-09-02 10:01:00,mo290,drinks,drinks,drinks
10,2019-09-02 10:02:00,mo290,drinks,drinks,drinks
11,2019-09-02 10:03:00,mo290,drinks,drinks,drinks
12,2019-09-02 10:04:00,mo290,checkout,drinks,checkout
0,2019-09-02 09:52:00,mo291,fruit,entrance,fruit
1,2019-09-02 09:53:00,mo291,dairy,fruit,dairy
2,2019-09-02 09:54:00,mo291,fruit,dairy,fruit
3,2019-09-02 09:55:00,mo291,checkout,fruit,checkout
0,2019-09-02 09:53:00,mo292,fruit,entrance,fruit
1,2019-09-02 09:54:00,mo292,fruit,fruit,fruit
2,2019-09-02 09:55:00,mo292,fruit,fruit,fruit
3,2019-09-02 09:56:00,mo292,fruit,fruit,fruit
4,2019-09-02 09:57:00,mo292,checkout,fruit,checkout
0,2019-09-02 09:53:00,mo293,spices,entrance,spices
1,2019-09-02 09:54:00,mo293,spices,spices,spices
